tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_of_transfer,utc_date_time_of_transfer
0xf70e8fc79f9170b964e932b55d0037def468c9fe720821d1b97f383a04baddc2,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3999198,Mon, 24 Apr 2023 20:02:59 GMT
0xfc9e4efb9ce2053a0b2f202e36179842f585d47161bcdda3ae4aa4e2a573be8e,0x1522900b6dafac587d499a862861c0869be6e428,Bitstamp 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,991,Mon, 24 Apr 2023 20:03:23 GMT
0x919fa278bb5d4fda51f7eb98436b3ccb77666dbfbb3bea7ea84399a50115ee02,0x46705dfff24256421a05d056c29e81bdc09723b8,Huobi 12,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,701,Mon, 24 Apr 2023 20:04:35 GMT
0xa27ccdece437fb05aac9fd9df75290c90d766a8110b1eb59a9567c1ad57f328c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2054,Mon, 24 Apr 2023 20:05:11 GMT
0x156f26b59703f5573f3b247e144f4b97e2e4d08255a133c4807ae9b96ee25cda,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,791,Mon, 24 Apr 2023 20:05:11 GMT
0x2a0b98249700c5c2c772d4855acfcbd9751ef1e4d33afc7b02bc0eeea70c458a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1787,Mon, 24 Apr 2023 20:05:11 GMT
0x9921306bd5393266c671e166f7f547155694a78ff7d32becd90578a8b91b0f27,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3101,Mon, 24 Apr 2023 20:05:11 GMT
0x2e27604ad1b25528af6f906117f518db24cf7845deb594c68d051720aeca1965,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4517,Mon, 24 Apr 2023 20:05:11 GMT
0x0e9e23b0073493885b54f74f800b152fb9eb9b4a00265d2b0a274253c253a7bd,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1846,Mon, 24 Apr 2023 20:05:11 GMT
0xc39a3b1327e6b2ca4edb126c8b1ff6676d21b4b35b9cb463ecfddc3f4fb594c9,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,36740,Mon, 24 Apr 2023 20:05:11 GMT
0xc1dd91ecd180b0c390e02cea083ea28a85869fe0b55c856bb6a551a3fc2b2763,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,415,Mon, 24 Apr 2023 20:06:23 GMT
0x46773df3302264610b97aa3f772f2a148d6752dc19d3428f22c78e9f3d6d394a,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,941,Mon, 24 Apr 2023 20:06:23 GMT
0x847702aab229c431c0f9cd8d02b9402746a032997dde3918a7efa902b0e462bf,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,7027,Mon, 24 Apr 2023 20:06:23 GMT
0x6ba53ffa11e01ef80a1d72222dbb155d1c545e15787b7df450573d016b4d7206,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4222,Mon, 24 Apr 2023 20:07:23 GMT
0xd9c361420abbe63348be5e4d4e432da770093980972da28a946c493aa483fa3e,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3498,Mon, 24 Apr 2023 20:08:23 GMT
0x34ae9309d2e909887d2bc968d8b56b3025e94203b916cb673a02f8889d4b4f77,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,167117,Mon, 24 Apr 2023 20:08:23 GMT
0x08f4e7838cd8ac89b71d9a3f66e0085ac9225d8d2e8d289f24a579467c08a005,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,Bittrex,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,543,Mon, 24 Apr 2023 20:09:35 GMT
0x65d20176c2e9a621938cb3b0b334586c5fd6bc7e426e216963781e7195b247d3,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,550,Mon, 24 Apr 2023 20:10:11 GMT
0x746df26cc89947758b31f28a1669e0d633853f5eda71e64196ee85036931b6ed,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,646,Mon, 24 Apr 2023 20:10:11 GMT
0xf45835440565835a8ffe6d0b94ebe78c63e5ca7e9eec726e18402a1d3ba09dd8,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:10:11 GMT
0xd5f5f58eb33afb4a9782171fa363b8524cb7ae9bc4c038ca6b973a07b830579a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1045,Mon, 24 Apr 2023 20:10:11 GMT
0xaf4cc95a2872dbd5239fb0fdf7ef584d9f895a9431f39b952d36cd1b69236c0a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,720437,Mon, 24 Apr 2023 20:10:11 GMT
0xe5091d7fda75920f0fd4ba785dd39d9a9269ff2d03432e67fe255d0a93fd12c9,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1200,Mon, 24 Apr 2023 20:10:11 GMT
0x74e4caf93158be18b339eeafb147a7c28121e836ab27b68b6a9e73aede83e1f2,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1100,Mon, 24 Apr 2023 20:10:11 GMT
0x24d8930544e9d93ee3ba380893d9b74efb773a752b68c429b048287ecf87ebc8,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2990,Mon, 24 Apr 2023 20:10:47 GMT
0x78f57c5fbc82765adb1f990c037a82e3fd63713ce455a54819c3af604a1d7bf9,0xbc8ec259e3026ae0d87bc442d034d6882ce4a35c,Coinbase: Commerce Fee 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2,Mon, 24 Apr 2023 20:12:11 GMT
0x33450cd3ef4420ebb6a184fb0a1d983cca62322bba534925d0d3cde8c0df1f73,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,194,Mon, 24 Apr 2023 20:13:11 GMT
0x626fcdcfdb33d821c16558c377b92446b7e7138b8bcb6047bb1dc5a770bede63,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,105,Mon, 24 Apr 2023 20:13:11 GMT
0x9fed293fbd63d91c3b4bae239abdc50334a33166c5f7b44fed66f5f27607b95f,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4995,Mon, 24 Apr 2023 20:13:11 GMT
0xae98b36b6b7f32e3a94c6121fa4cd0ecdbdc1354c6673516e00415815df763e8,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,147,Mon, 24 Apr 2023 20:13:11 GMT
0x4f10e4dc25296dbe36c791bb2fd8498bcc980127290ba8e3fa8fdf66d9f3de61,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2014,Mon, 24 Apr 2023 20:13:11 GMT
0x8353b194d70723775530762baf8db865784abcd72d04956588541c056e417802,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,481,Mon, 24 Apr 2023 20:13:11 GMT
0xe333901ed69d8323b2077e0e35d8d7788a7746afb64c8de417b6041779929105,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,303,Mon, 24 Apr 2023 20:13:11 GMT
0xcadf855e1c52fea4d8b44ddec248bcae3de2d7250413cfbfba97793240efa94a,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,166,Mon, 24 Apr 2023 20:13:11 GMT
0x0965ca3740e31629ede2b67c9eda28a83f81b0a646dcef09eb873cb80461ccbb,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400,Mon, 24 Apr 2023 20:13:11 GMT
0x6ff0cf289fcd57b5ed322cd311aa01779885046eb5d4b4ffb7fdf60ee53ce7ac,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,961,Mon, 24 Apr 2023 20:13:11 GMT
0xf2fbdf6c257b689d19f35a0600c6837210fadecc0a50d6bc004c9715feb561f2,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4870,Mon, 24 Apr 2023 20:13:11 GMT
0x47500f116547e46c0b9b6e5a981401f8647023028d608ecadc4eb603e63557a9,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,430,Mon, 24 Apr 2023 20:13:11 GMT
0xc5f4e67e80efec16c6404f3292240d7797231c489e2d17c07128e46f72525ddf,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,195,Mon, 24 Apr 2023 20:13:11 GMT
0x7edde105530b28de1eee9e415fcfc7d13e76a86d28b2739bada5cf6867e77846,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,439,Mon, 24 Apr 2023 20:13:11 GMT
0x9820f8f8e49b40fd30abb7e7ed12bf873269eab4b58761316b02d5c7c7c06529,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:13:11 GMT
0x726cd6df4c46848fe88ce6620a214b2d69487eb34f5caa668b8cd9cb2b02e76e,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,59735,Mon, 24 Apr 2023 20:13:11 GMT
0x0cd2fb30ee98a8aaf3395a89c0af1317abe9230e53ba175f1f7280bc72e16923,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,330,Mon, 24 Apr 2023 20:14:59 GMT
0x09382c4852d49baf25be4029eb65ba00fec24d3c591abb165d5b5acfeaf1018c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1315,Mon, 24 Apr 2023 20:15:11 GMT
0x224427ee853bd751b31add7d37c85932492c5714a869f5e4d5920f6806c71b02,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,529,Mon, 24 Apr 2023 20:15:11 GMT
0xc32a2e7a995cdc288a068d64668a56762b3f62928459be1266ef622204a6845f,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1324,Mon, 24 Apr 2023 20:15:11 GMT
0xc4415c1cb07499c6e7527c1a5a95bcfe99f7b20a42f1ec763328d31b88e18051,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3881,Mon, 24 Apr 2023 20:15:11 GMT
0x7bfa2ff8f1e85a838e591336e89760eb9aa6d7a1047b9921417e796d0bd19857,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1177,Mon, 24 Apr 2023 20:15:11 GMT
0x7a65d8c1d495657eaf083fb99421c3d503605327b349232014299e65c00f939c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1498,Mon, 24 Apr 2023 20:15:11 GMT
0x016674cd573676ac0b078f5107ede9478116be22fb24c630f0d20b87e728b28a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4993,Mon, 24 Apr 2023 20:15:11 GMT
0x91874eaf3fc256cd5c8a9bf230c25482e39ef90f869ceca999e6c44184cd8391,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,12000,Mon, 24 Apr 2023 20:15:11 GMT
0xc948a0664f7718163c35244944788788646aac1ad1b99a65ece3cd702f264aad,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,304018,Mon, 24 Apr 2023 20:15:11 GMT
0x15ffdab53c2dc919cfe9ea7e6b7e85fbc20db0db258b43c71068994328bfcacc,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1262,Mon, 24 Apr 2023 20:15:11 GMT
0x194d1271b320a8c04b467366f87f2125982b775d4983dbeb36ddcd0926021d28,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9500,Mon, 24 Apr 2023 20:15:11 GMT
0x8c10cef33434037fde025e3160524908e11f082c5676a94a83548a49dbd98ea4,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4897,Mon, 24 Apr 2023 20:15:11 GMT
0x11ca551c6d5d075662733b3b8d357332a2c6f1e46bb01bfb089c53a80b9a8631,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1031,Mon, 24 Apr 2023 20:15:11 GMT
0xa67752354cdf075fd1af10d7b15f05b9d87832c4ab83af938036cf2d68fd5b5a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,884,Mon, 24 Apr 2023 20:15:11 GMT
0x14343b8e5da06d52fca5e860d72ceb7de5c6ec4152812de8d8ebaa211090df41,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,160113,Mon, 24 Apr 2023 20:15:11 GMT
0x779d9ff016739aba472b6e4c3b04e8450e4e31cb3bce7457d813424a9f60a0e8,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,806,Mon, 24 Apr 2023 20:15:11 GMT
0x71c752ee06395da0ff7fc427708f3229c5009a25c231578ade302b573a8b11a2,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,145,Mon, 24 Apr 2023 20:15:11 GMT
0xe81d8c17e020478b77282b28a0790249aed2e96f1e6186fcbe6690f6aacc7465,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,289,Mon, 24 Apr 2023 20:15:11 GMT
0x2a0e5ee35ed5067aa74fefe7dfc8a50fdbb7a11ef27415a0d6e9cf256d953e91,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1070,Mon, 24 Apr 2023 20:15:11 GMT
0xfc578262c95cef8f3de4d55a438fd27e77c5bf3070c1d580f9b91d26e9bd4842,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2488,Mon, 24 Apr 2023 20:15:11 GMT
0xb000c73218046ecf6cd654f6e3a264470d02824207e75de6409e65d7870ac525,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,210,Mon, 24 Apr 2023 20:15:11 GMT
0xdf7c97d7fdfe841e80e2e9462369817964bd6cb46b2e74d9ab2e887a52039e75,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,28369,Mon, 24 Apr 2023 20:15:11 GMT
0xcdaec9bbcb429ee5a6c1f4f52b8909462e2fd4360ad4cb222e4ec1bd4c5a08c4,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,119,Mon, 24 Apr 2023 20:15:11 GMT
0x5e73111d7e498054b1f5b63ea94cc89b2e783c1652af70c1b26a8c7e9d38633a,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,111,Mon, 24 Apr 2023 20:15:11 GMT
0x668e882bb3ecfb53bd745847f61c7fad6eb1fb06474d65532f50111581142ce9,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,493,Mon, 24 Apr 2023 20:15:11 GMT
0x021d2fde8c424e463f7556e7ecd12a991874a8c20ff0cdc6d6bd4a39bdeaf7be,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,739,Mon, 24 Apr 2023 20:15:11 GMT
0xb06ac071f878e03a408bb2cca7a9c7af1f5116be8ddaed602e026cc4c2a16395,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,512,Mon, 24 Apr 2023 20:15:11 GMT
0x2e82bca352363087524becad90b5cc217081ee2924990c33e39b210fde4de15c,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,25000,Mon, 24 Apr 2023 20:15:11 GMT
0xd81bc5b891c15beb45f41a344b16ee621ab20999124fc6d73cf587d6c421fab2,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,35462,Mon, 24 Apr 2023 20:15:35 GMT
0xb7935a1138e156b7b43ed8c475d93489b0d2021c4f1835499c5eada6b4ac78db,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5810,Mon, 24 Apr 2023 20:15:47 GMT
0xffb0c73c9b6930307fdf9c0dd4b902c2d671c6bf0d91a562572d166f6572ebda,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,499,Mon, 24 Apr 2023 20:16:35 GMT
0x923a3e9cd1a7433887fe556be8bb1cc79e70b2e5f671054eb4a9c46e84e9cbd0,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:18:11 GMT
0xb1947d420d3a522706febba1f4f590cf596a07835816601b186a5c7ebdc62baa,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1091,Mon, 24 Apr 2023 20:18:35 GMT
0x736d13e398cd25be1320693672f56bf32d0e85c5cd967dea3de9a6e523fe4334,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,90,Mon, 24 Apr 2023 20:18:35 GMT
0x51c7da4fc129ef84a0e5899f8766a4010452d148dd6f23c2a388919b5ed83d47,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:18:35 GMT
0x1ccc0ed8687555a1720867271513ca4ad93d605e98a1701a210bcd5076718ab6,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400000,Mon, 24 Apr 2023 20:18:35 GMT
0x17f96a900cb215c3b81d2ab286c0964bbd5dd498b114d38052a92554aa524dbc,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,300,Mon, 24 Apr 2023 20:18:35 GMT
0x297fcd51c6647cc75b54a0943e63e1244efe1d9098d35a3000c25a92d0d7e9aa,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,103,Mon, 24 Apr 2023 20:18:35 GMT
0x9d80bb9246bb17ef9b1adab2261f6eff12e1d9f9af5bd8b0e4a4946d5df1fbb4,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9506,Mon, 24 Apr 2023 20:18:35 GMT
0xf3ed16817c91539e937806189d0eb2f3ef33c1a5e40d77ce92aac64f9633bf82,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,594,Mon, 24 Apr 2023 20:18:35 GMT
0x2046f8d4ee3f67d07b52b410985f45fd375bd460fbce1c73f9b8559a3f040fa9,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,600,Mon, 24 Apr 2023 20:18:35 GMT
0x9c06c58167559cbbfa4d7f25c3abdaf371b1bc87953c02034e3efa8702829f7c,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,15000,Mon, 24 Apr 2023 20:18:35 GMT
0x37a953eb8180545fcb3fbe19229458783d8af1772a87f280a0104a41b17b7f73,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,529,Mon, 24 Apr 2023 20:20:11 GMT
0x3d3498f05ed1d25ab5303d949ecfd3e868ce983d32ea9cd7f7962557bb932fff,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,725,Mon, 24 Apr 2023 20:20:11 GMT
0xecbb73a768c8b0479f4324e16930d20b5eff2977a44c4190c55b59b17e2ec0a6,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,263331,Mon, 24 Apr 2023 20:20:35 GMT
0xf665a9c39ce8e3d7c3ce21c17582e79d2fa525ab8d9c5ad52cf155e401a9611a,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1895514,Mon, 24 Apr 2023 20:20:35 GMT
0x1fbb94c6851966053c20d85c7e25b77c3c6b9e74d0515fc064c29c7b931b1b3b,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5303,Mon, 24 Apr 2023 20:20:35 GMT
0xb37e4a85c67237e01feacce014853b919d79246557c406076fde5b569adb61f0,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,160,Mon, 24 Apr 2023 20:20:35 GMT
0x7757332277405da24c5ac713b0dc5282978cf43efcedd4d2be60cf1316e8ad95,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,188,Mon, 24 Apr 2023 20:20:35 GMT
0x65d3db279677c7b21a396d8a99122fabb2645cb325a72a2c111832faae529222,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400,Mon, 24 Apr 2023 20:20:35 GMT
0x35b74617efdf325c18a4ab129fa0bfab821e9d8d3e16606930f3ba876cb88707,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,208,Mon, 24 Apr 2023 20:20:35 GMT
0x1601710f24c593696bf2f7fcc7dac2a8bb5f040df8ef72f27ef81b2ccc8e1d97,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,59620,Mon, 24 Apr 2023 20:20:35 GMT
0x2b1efd5b7e13852ebfcffd1164edb45363101bf8845a2ffff16ecef3810ee489,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,787,Mon, 24 Apr 2023 20:20:35 GMT
0xc8d54c194c25b9a954bdfc298b72f157f28b456a1d6b5e1dcb4df1cb0c7e40b2,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,188,Mon, 24 Apr 2023 20:20:35 GMT
0x10e024797375f8ca1521cabb78faffdef137e943b67ad26de553f49313418e15,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:20:35 GMT
0x7bc2e7410c4fbeb08005597f483e4fe5fa3b8f4d3fb11a42bc336e8c371e49a0,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,206,Mon, 24 Apr 2023 20:20:35 GMT
0x9e21704e69a163399800f3230838c94cb50cfce5eb91cca442c443b80123ce17,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:20:47 GMT
0x3de1509d5b8a0854536df7042de08313eaeb3d2247128a00e5b6a1a44afc9794,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,887,Mon, 24 Apr 2023 20:20:47 GMT
0xd62e6d515841a86d19a6f50bf6f5434ab8110ebf8310492a96356000cec62337,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,150001,Mon, 24 Apr 2023 20:20:47 GMT
